project_id,title_clean,architect,city,country,typology,massing_type,climate_bin,year_completed,description_short,confidence_score
p_soochow_university_future_campus_phase_1_1034782,Soochow University Future Campus Phase 1,Unknown,Suzhou,China,Educational Campus,Clustered,Subtropical,2024,The Soochow University Future Campus Phase 1 is designed to foster an engaging educational environment.,0.8
p_south_east_centre_for_contemporary_art_s_1035115,South East Centre For Contemporary Art,Unknown,Unknown,Australia,Cultural,fragmented,temperate,2024,A contemporary art center designed to foster community engagement through art.,0.8
p_st_louis_symphony_orchestra_s_powell_hal_1034813,S Powell Hall,Van Dijk Westlake,St. Louis,United States,cultural,fragmented,temperate,2024,A modern concert hall designed for the St. Louis Symphony Orchestra.,0.8
p_stasys_museum_implmnt_architects_1023136,Stasys Museum,Implmnt Architects,Vilnius,Lithuania,museum,fragmented,temperate,2024,The Stasys Museum is a contemporary cultural institution designed to highlight the local history and art.,0.8
p_suite_9_at_delft_university_of_technolog_1034579,Suite 9 At Delft University Of Technology,Unknown,Delft,Netherlands,educational,linear,temperate,2024,Suite 9 is a modern educational facility emphasizing sustainability and collaboration.,0.8
p_sun_tower_open_architecture_1023114,Sun Tower Open Architecture,P,Unknown City,Unknown Country,tower,tower,tropical,2024,A modern mixed-use tower designed to blend stunning architecture with sustainable practices.,0.8
p_sunner_museum_atelier_alter_architects_1029586,Sunner Museum,Alter Architects,Unknown,Unknown,museum,fragmented,temperate,2024,"The Sunner Museum, designed by Alter Architects, is a cultural space that seamlessly integrates art and community.",0.8
p_tcdd_temporary_offices_art_galleries_erh_1035027,Tcdd Temporary Offices Art Galleries,Unknown Architect,Unknown City,Turkey,office,fragmented,temperate,2024,Temporary offices and art galleries designed for cultural engagement.,0.8
p_temple_complex_and_community_center_nard_1034500,Temple Complex And Community Center Nard,Unknown,Nard,India,Community Center,clustered,tropical,2024,A modern temple complex and community center designed for cultural and religious activities.,0.8
p_the_chapel_berger_parkkinen_architects_1034229,The Chapel,Berger Parkkinen Architects,Not Specified,Austria,religious,pavilion,temperate,2024,The Chapel is a contemporary religious structure designed for reflection and community interaction.,0.8
p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833,The Chapel Of St Th R Se Of Lisieux,Not Available,Christchurch,New Zealand,religious,pavilion,temperate,2024,"A serene chapel designed for worship and reflection, emphasizing natural materials and sustainability.",0.8
p_the_chapel_retold_the_danish_association_1034479,The Chapel Retold,The Danish Association,Copenhagen,Denmark,cultural,pavilion,temperate,2024,"The Chapel Retold is a contemporary cultural and religious space located in Copenhagen, designed to foster community interaction and contemplation.",0.8
p_the_court_theatre_haworth_tompkins_1034663,The Court Theatre,Haworth Tompkins,Christchurch,New Zealand,Theatre,fragmented,temperate,2024,The Court Theatre designed by Haworth Tompkins is a modern performance venue with a focus on sustainability and community engagement.,0.8
p_the_et_302_memorial_alebel_desta_consult_1028581,Et 302 Memorial Alebel Desta Consult,Desta Consult,Addis Ababa,Ethiopia,Memorial,fragmented,tropical,2024,A cultural memorial space designed to honor historical significance and community engagement.,0.8
p_the_katy_museum_bbgk_architekci_1028620,The Katy Museum,Bbgk Architekci,Warsaw,Poland,museum,fragmented,continental,2024,The Katy Museum is a contemporary cultural institution designed to engage the community.,0.8
p_the_school_of_social_development_studio_999512,The School Of Social Development Studio,Studio 999512,Lumbini,Nepal,Educational,courtyard,tropical,2024,A modern educational facility focused on social development and community engagement.,0.8
p_thomas_sankara_mausoleum_kere_architectu_1030302,Thomas Sankara Mausoleum,Kere Architecture,Ouagadougou,Burkina Faso,cultural,pavilion,tropical,2024,"A cultural mausoleum dedicated to Thomas Sankara, designed to reflect his legacy.",0.8
p_thoravej_29_pihlmann_architects_1034502,Thoravej 29,Pihlmann Architects,Copenhagen,Denmark,Residential,fragmented,temperate,2024,Thoravej 29 is a mixed-use residential building in Copenhagen emphasizing sustainable design.,0.8
p_tile_chapel_jimenez_arquitectos_fb_estud_1026511,Tile Chapel,Jimenez Arquitectos,Unknown,Ecuador,Religious,courtyard,tropical,2024,Tile Chapel is a contemporary religious space focused on community and reflection.,0.8
p_viking_fortress_borgring_experience_cent_1033647,Viking Fortress Borgring Experience Center,N/A,Copenhagen,Denmark,cultural,pavilion,temperate,2024,The Viking Fortress Borgring Experience Center is an interactive exhibition space showcasing Viking heritage.,0.8
p_widna_haven_community_center_and_library_1031260,Widna Haven Community Center And Library,Unknown Architect,Widna Haven,Poland,Community Center,compact,temperate,2024,The Widna Haven Community Center and Library serves as a hub for learning and community engagement.,0.85
p_workshop_with_three_courtyards_opposite_1034403,Workshop With Three Courtyards Opposite,P Workshop,,,workshop,courtyard,arid,2024,A creative workshop featuring three interlinked courtyards for collaborative work and learning.,0.8
p_x_museum_studio_nor_1024371,X Museum,Nor,Beijing,China,museum,fragmented,temperate,2024,A cutting-edge museum designed to showcase contemporary art in Beijing.,0.8
p_xiao_feng_art_museum_zao_zhang_ke_archit_1035415,Xiao Feng Art Museum,Zao Zhang,Hangzhou,China,museum,fragmented,temperate,2024,The Xiao Feng Art Museum is an innovative cultural space designed to engage the local community.,0.8
p_yellow_river_national_museum_building_an_1031402,Yellow River National Museum Building,N/A,Zhengzhou,China,museum,fragmented,temperate,2024,The Yellow River National Museum Building serves as a cultural hub that showcases the rich history of the Yellow River.,0.8
p_yohoo_museum_aedas_1024957,Yohoo Museum,Aedas,Hangzhou,China,museum,fragmented,temperate,2024,An innovative museum design by Aedas that emphasizes both cultural engagement and sustainability.,0.8
p_yue_yue_art_museum_equestrian_hall_cu_of_1030592,Yue Yue Art Museum Equestrian Hall,Unknown,Unknown,China,museum,pavilion,temperate,2024,A modern equestrian hall integrated within the Yue Yue Art Museum complex.,0.85
p_yuyarina_pacha_community_library_al_bord_1025453,Yuyarina Pacha Community Library,P,Al Bord,Unknown,library,linear,tropical,2024,A community library designed to serve educational purposes in Al Bord.,0.8
p_artisans_of_the_reiwa_era_documentary_showcases_tr_unknown_1032340,Artisans of the Reiwa Era,Unknown,Unknown,Japan,Documentary,unknown,temperate,2024,The documentary highlights traditional Japanese woodworking techniques and craftsmanship during the Reiwa Era.,0.8
p_build_something_that_disappears_gabriela_carrillo_colectivo_c733_1026781,Build Something That Disappears,Gabriela Carrillo,,United States,Public space,fragmented,tropical,2024,A public space design initiative aimed at enhancing communal experience and environmental harmony.,0.8
p_can_we_think_of_a_building_as_a_microclimate_in_co_unknown_1030984,Can We Think of a Building as a Microclimate?,Bas Smets,Venice,Italy,Pavilion,pavilion,temperate,2024,The Belgian Pavilion in Venice investigates the concept of a building as a microclimate.,0.8
p_025s_bukchon_store_atelier_khj_1036502,025S Bukchon Store,ATELIER KHJ,Seoul,South Korea,commercial,fragmented,temperate,2024,"025S Bukchon Store is a contemporary retail space designed to facilitate customer engagement in the historic context of Bukchon, Seoul.",0.9
p_10k_house_takk_996346,10K House,Takk,Unknown,Unknown,Residential,Compact,Temperate,2024,The 10K House is a modern residential design by Takk that emphasizes sustainability and integration with its surroundings.,0.8
p_130_william_high_rise_residential_tower_adjaye_associates_1037094,130 William High-Rise Residential Tower,Adjaye Associates,New York City,United States,Residential,tower,temperate,2024,"130 William is a high-rise residential tower in New York City designed by Adjaye Associates, featuring luxury apartments and numerous amenities.",0.8
p_artisans_of_the_reiwa_era_documentary_showcases_tr_unknown_1032340,Artisans of the Reiwa Era,,,Japan,Documentary,,temperate,2024,A documentary project showcasing the art of traditional Japanese wood construction during the Reiwa era.,0.8
p_147_work_station_rcpa_pw_hsiao_archit_1037420,147 Work Station,RCPA+ PW Hsiao Architects & Associates,,,office,fragmented,tropical,2024,147 Work Station is a modern office space designed to foster collaboration and productivity.,0.8
p_build_something_that_disappears_gabriela_carrillo_colectivo_c733_1026781,Build Something That Disappears,Gabriela Carrillo,,United States,Public Space Design,fragmented,tropical,2024,Gabriela Carrillo's project focuses on creating disappearing public spaces.,0.8
p_2024_best_articles_architectures_new_voices_redisc_unknown_1024995,"Best Articles: Architecture’s New Voices, Rediscovered Territories, and a Spirit of Shared Knowledge",,,,research/analysis,,,2024,A collection of articles highlighting contemporary architectural discourse and research.,0.85
p_can_we_think_of_a_building_as_a_microclimate_in_co_unknown_1030984,Can We Think of a Building as a Microclimate?,Bas Smets,Venice,Italy,Cultural,pavilion,temperate,2024,"A pavilion that explores the concept of microclimates in architecture, offering an interactive exhibition space.",0.8
p_20_practices_shaping_the_future_of_architecture_wi_unknown_1033983,20 Practices Shaping the Future of Architecture,,,,Mixed-use,,,2024,Exploration of award-winning architectural practices shaping future design.,0.8
p_025s_bukchon_store_atelier_khj_1036502,025S Bukchon Store,ATELIER KHJ,Seoul,South Korea,commercial,fragmented,temperate,2024,The 025S Bukchon Store is a new retail space promoting local artisans within a contemporary design framework.,0.8
p_24_social_housing_units_prinvault_architecte_1037095,24 Social Housing Units,Prinvault Architectes,,,Residential,linear,temperate,2024,A set of 24 social housing units designed for low-income families.,0.8
p_10k_house_takk_996346,10K House,Takk,Unknown,Unknown,Residential,compact,temperate,2024,The 10K House is an innovative residential project aimed at creating an affordable and sustainable living environment.,0.8
p_321_villa_k_thengono_design_st_1036952,3+2+1 Villa,K-Thengono Design Studio,,Indonesia,Residential,fragmented,tropical,2024,The 3+2+1 Villa by K-Thengono Design Studio is a modern residential design that prioritizes natural light and ventilation.,0.8
p_130_william_high_rise_residential_tower_adjaye_associates_1037094,130 William High-Rise Residential Tower,Adjaye Associates,New York,United States,Residential,tower,temperate,2024,130 William is a high-rise residential tower designed by Adjaye Associates in New York City.,0.8
p_899_s29_house_exitprojectes_estudi_1036947,S29 House,exitprojectes estudi d'arquitectura,Unknown,Unknown,Residential,fragmented,temperate,2024,The S29 House is a contemporary residential project that harmonizes modern living with nature.,0.8
p_147_work_station_rcpa_pw_hsiao_archit_1037420,147 Work Station,RCPA+ PW Hsiao Architects & Associates,,,office,linear,tropical,2024,A modern office building designed to foster collaboration and innovation.,0.8
p_a_model_of_sporadic_thoughts_fhhh_friends_1037093,A Model of Sporadic Thoughts,FHHH friends,,,Cultural,fragmented,temperate,2024,A cultural project that embodies the exploration of fragmented thought through innovative architectural design.,0.8
p_2024_best_articles_architectures_new_voices_redisc_unknown_1024995,"Best Articles: Architecture’s New Voices, Rediscovered Territories, and a Spirit of Shared Knowledge",,,,cultural,,,2024,A compilation of notable architectural articles reflecting new trends and ideas.,0.8
p_a_new_giant_sets_foot_in_nyc_meganoms_skyscraper_d_872679,A New Giant Sets Foot in NYC,Meganom,New York City,United States,mixed-use skyscraper,tower,temperate,2024,Meganom unveils a striking skyscraper design in NYC that emphasizes sustainability and modern design.,0.8
p_a_smart_city_prototype_in_japan_plp_architecture_b_1037421,Tokyo Cross Park,PLP Architecture,Tokyo,Japan,mixed-use,tower,temperate,2024,A mixed-use smart city prototype featuring innovative design and sustainable practices.,0.8
p_20_practices_shaping_the_future_of_architecture_wi_unknown_1033983,20 Practices Shaping the Future of Architecture,ArchDaily,,,mixed-use,fragmented,temperate,2024,A collective showcase of innovative architectural practices.,0.8
p_24_social_housing_units_prinvault_architecte_1037095,24 Social Housing Units,Prinvault Architectes,,,Residential,linear,temperate,2024,A modern design featuring 24 units of social housing.,0.8
p_abbott_claim_winery_soderstrom_architect_978953,Abbott Claim Winery,Soderstrom Architects,Unknown,United States,winery,linear,temperate,2024,A modern winery designed to integrate with its vineyard surroundings.,0.8
